,Identifiant,GroupeEtMention,Titre,Date,Nom du contact,orga du contact,Url,Children,Parent,Fcats,BroAndSisters,Store
605,63a8ca50-caa0-43fd-b10f-db1c5dbb9573, Zone atelier bassin du Rhône,Points de sondage de la CNR sur les secteurs de Péage-de-Roussillon (2005) et de Montélimar (2010-2011),2016-11-21T10:58:10,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],['http://www.graie.org/osr/'],[],[],[],[],à déterminer
606,3a44a94b-525d-46aa-b772-edb443fb72c1, Zone Atelier Seine,,2020-01-29T09:07:24,['Laurence LESTEL'],['Sorbonne Université - Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
607,66c93c24-6cfc-4854-907f-ae75fec69ffa, Zone atelier bassin du Rhône,Carte du Haut-Rhône d'Anglefort à Massignieu (1854),2019-08-15T01:15:01,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],['http://ohm-vr.org/'],[],[],[],[],à déterminer
608,89d1a51c-4f57-477e-b586-cc2aa066e0d3, Zone atelier Armorique,"Photographies aériennes géo-référencées -mosaïque- (1974, Pleine Fougère) - Zone Atelier Armorique ZAAr",2022-05-24T14:13:46,"['BRABANT Charlotte', 'RANTIER Yann']",['LETG Rennes UMR 6554 CNRS Université de Rennes 2ECOBIO UMR 6553 CNRS Université de Rennes 1'],[],[],"['https://www.osuris.fr/geoserver/zaar/wms ', 'https://www.osuris.fr/geoserver/zaar/wms ', 'https://www.osuris.fr/geoserver/zaar/wms ', 'https://www.osuris.fr/geoserver/zaar/wms ', 'https://www.osuris.fr/geoserver/zaar/wms ', 'https://www.osuris.fr/geoserver/zaar/wms ', 'https://www.osuris.fr/geoserver/zaar/wms']",[],[],à déterminer
609,e0d6c55d-239f-4b81-ba11-b450dd9a22f9, Zone Atelier Seine,,2020-02-04T13:02:06,['Laurence LESTEL'],['Sorbonne Université - UMR 7619 Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
610,33815849-2dd1-4025-9c66-cd76ecea37ce, Zone atelier Armorique,Modèle Numérique de Terrain à 2 m (2009) - Zone Atelier Armorique ZAAr,2018-06-14T14:43:54,['Jean Nabucet'],['LETG-RENNES UMR 6554 CNRS Université de Rennes 2'],['http://letg.univ-nantes.fr/fr/laboratoire/4/membre/190'],[],[],[],[],à déterminer
611,efb47da2-76ed-4bf7-8254-beba09d2c0e4, Zone atelier Armorique,"Occupation du sol (Pleine-Fougères, 2000) - Zone Atelier Armorique ZAAr",2018-06-11T14:55:26,"['ALCALA-JIMENEZ Tamara', 'BRABANT Charlotte', 'RANTIER Yann']",['ECOBIO UMR 6553 CNRS Université de Rennes 1ECOBIO UMR 6553 CNRS Université de Rennes 1ECOBIO UMR 6553 CNRS Université de Rennes 1'],['https://www.osuris.fr/geoserver/wfsservice=WFS&version=2.0.0&request=GetFeature&typeName=costel:Vegetation_Layon&outputFormat=SHAPE-ZIP'],[],[],[],[],à déterminer
612,oai:search-data.ubfc.fr:FR-18008901306731-2017-07-21-07, Zone atelier arc jurassien,"Pollen analysis - Marchamp (F-01), Lac de Cerin (1987)",2017-07-21,"['Richard, Hervé']",['Laboratoire Chrono-environnement (UMR 6249)'],['http://bsgf.geoscienceworld.org/content/167/4/483Collection: PollenChrono'],[],[],[],[],à déterminer
613,1995e0a6-5d74-4094-b5c8-b89f2ffefdbf, Zone atelier Armorique,"Suivi des pratiques agricoles (Pleine-Fougères, 2009-2012) - Zone Atelier Armorique ZAAr",2021-03-26T11:45:50,"['Christophe Codet', 'Audrey Alignier']",['BAGAP UMR 0980 INRAE Agrocampus Ouest ESABAGAP UMR 0980 INRAE Agrocampus Ouest ESAZone Atelier Armorique (ZAAr)'],['https://www.osuris.fr/geoserver/zaar/wms'],[],[],[],[],à déterminer
614,75e38691-2342-4c6d-8028-69ffce1acab7, Zone atelier bassin du Rhône,RhônEco - Donzère-Mondragon 2008-2018 : Suivi scientifique du programme de restauration hydraulique et écologique du Rhône,2019-05-20T11:25:33,['Jean-Michel OLIVIER'],['UMR 5023 - LEHNA'],['http://restaurationrhone.univ-lyon1.fr'],[],[],[],[],à déterminer
615,6db52eb5-c155-432c-b119-1a5e701258d8, Zone atelier Armorique,Limite des mini-réseaux de la ZAAr - Zone Atelier Armorique ZAAr,2018-07-16T12:51:06,['Mony'],['ECOBIO UMR 6553 CNRS Université de Rennes 1'],['https://www.osuris.fr/geoserver/wms/zaar'],[],[],[],[],à déterminer
616,d74ef38d-3774-4035-b0f1-e558efbb650e, Zone atelier Armorique,"Occupation du sol (Pleine-Fougères, zone C, 1974) - Zone Atelier Armorique ZAAr",2018-06-14T15:26:59,['Jean Nabucet'],['LETG-RENNES UMR 6554 CNRS Université de Rennes 2'],['https://www.osuris.fr/geoserver/ecobio/wmsservice=WMS&version=1.1.0&request=GetMap&layers=ecobio:Ocsol_1974_zoneC&styles=&bbox=359261.65049483076833347.726158321363414.662802991866838282.970603507&width=430&height=512&srs=EPSG:2154&format=application/openlayers'],[],[],[],[],à déterminer
617,pyrenees, Zone atelier Pyrénées Garonne,Forêts anciennes des Pyrénées (doi:10.15454/BNEUSM),,['Wilfried Heintz'],"['INRAE, UMR DYNAFOR']","['http://dx.doi.org/10.15454/BNEUSM', 'https://prodinra.inra.fr/record/386328', 'https://prodinra.inra.fr/record/185677', 'https://dynids.toulouse.inra.fr:8444/geoserver/forets_anciennes/owsservice=WMS', 'https://dynids.toulouse.inra.fr:8444/geoserver/forets_anciennes/owsservice=WFS&request=GetFeature&version=1.0.0&typeName=pyrenees', 'https://dynids.toulouse.inra.fr:8444/geoserver/forets_anciennes/owsservice=WFS&request=GetFeature&version=1.0.0&typeName=pyrenees&outputFormat=json', 'https://dynids.toulouse.inra.fr:8444/geoserver/forets_anciennes/owsservice=WFS&request=GetFeature&version=1.0.0&typeName=pyrenees&outputFormat=SHAPE-ZIP', 'https://dynids.toulouse.inra.fr:8444/geoserver/forets_anciennes/owsservice=WFS&request=GetFeature&version=1.0.0&typeName=pyrenees&outputFormat=CSV']",[],[],"['http://147.100.164.43:8080/geonetwork/srv/eng/cswservice=CSW&request=GetRecordById&version=2.0.2&outputSchema=', 'http://www.isotc211.org/2005/gmd&elementSetName=full&id=pyrenees_dsd']",[],à déterminer
618,447cb9ef-6329-40b7-9715-c7fa695a429e, Zone atelier Alpes,Phénologie des écosystèmes herbacés des Alpes,2019-06-13T16:08:11,"['Virginie GIRARD', 'Philippe CHOLER']","['ZAA', 'LECA']","['https://doi.org/10.1088/1748-9326/aa84bd', 'https://www.biogeosciences.net/12/3885/2015/bg-12-3885-2015.pdf', 'https://mycore.core-cloud.net/index.php/s/o3DrWMicNVNUGz3']",[],[],"['http://leca-bdgis.ujf-grenoble.fr:8080/geonetwork/srv/fre/cswservice=CSW&request=GetRecordById&version=2.0.2&outputSchema=', 'http://www.isotc211.org/2005/gmd&elementSetName=full&id=559dbdcb-62de-4345-a1f6-bc45ef6644d2']",[],à déterminer
619,58ec60ef-9ea2-42dc-b00e-4592fdbc0c8b, Zone atelier bassin du Rhône,Suivi des frayères et aloses sur le Rhône et ses affluents,2012-08-09T14:17:15,[],['Association Migrateur Rhône Méditerranée'],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
620,b97be721-f076-4873-98c6-2e30ece335c3, Zone atelier Brest Iroise,"Archipel de Molène (Finistère), Île de Balaneg, MNT de 2007",2019-05-13T14:21:06Z,"['Serge Suanez', 'Mathias Rouan']","['UMR6554 LETG CNRS', 'UMR6554 LETG CNRS']",['https://cat.indores.fr/geonetwork/srv/api/records/b97be721-f076-4873-98c6-2e30ece335c3/attachments/MNT_MOLENE_Ile_de_Balaneg.jpg'],[],[],[],[],à déterminer
621,51c7c1a1-33e9-4f5f-8da8-f5b7c9ebb75c, Zone atelier Pyrénées Garonne,An Unexpectedly Large Count of Trees in the West African Sahara and Sahel - Bassin Arachidier au Sénégal,2022-05-17T17:20:40Z,"['Claudia Lavalley', 'NASA', 'NASA']","['CNRS UMR TETIS', 'NASA ORNL DAAC', 'NASA ORNL DAAC']","['http://idg-tetis.teledetection.fr//data/ArbresAfricainsNASA/BassinArachidierSenegal/BassinArachidienSenegal.zip', 'http://idg-tetis.teledetection.fr//data/ArbresAfricainsNASA/Senegal_BA.gpkg', 'http://idg-tetis.teledetection.fr//tests/ArbresAfricainsNASA/tilemap.gpkg', 'http://193.48.189.79:8080/geoserver/tree_west_africa_nasa/wms/utm_28_tiles', 'http://193.48.189.79:8080/geoserver/tree_west_africa_nasa/wms/utm_29_tiles']",[],[],[],[],à déterminer
622,f314c94f-1a46-4a2b-b7fa-1884ec5bd385, Zone atelier Brest Iroise,"Suivi pluri-annuel du trait de côte de d'île de Lez ar Chrizienn (archipel de Molène, Finistère)",2022-07-20T11:19:52Z,['Serge Suanez'],['UMR6554 LETG CNRS'],"['https://geomorphologie.revues.org/11104', 'http://geomorphologie.revues.org/9397', 'https://geodesie.ign.fr/fiches/pdf/2904002.pdf', 'https://www.univ-brest.fr/infoglueDeliverWorking/digitalAssets/97/97908_Stephan-et-al_2020_Penn-ar-Bed.pdf', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/TDC_LEZA_20050823.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/TDC_LEZA_20070217.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/TDC_LEZA_20070829.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/TDC_LEZA_20080423.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/TDC_LEZA_20090408.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/TDC_LEZA_20100909.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/TDC_LEZA_20110901.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/TDC_LEZA_20120902.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/TDC_LEZA_20140120.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/TDC_LEZA_20140219.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/TDC_LEZA_20140417.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f314c94f-1a46-4a2b-b7fa-1884ec5bd385/attachments/Fiche_pts_calage_Lez-Ar-Chrizienn.pdf']",[],[],[],[],à déterminer
623,1d363a6b-9349-44ee-826b-e5d5b2c1994d, Zone atelier Armorique,"Suivi des pratiques agricoles (Pleine-Fougères, 2009-2012) - Zone Atelier Armorique ZAAr",2021-03-26T12:02:54,"['Christophe Codet', 'Alexandre Joannon', 'Audrey Alignier']",['BAGAP UMR 0980 INRAE Agrocampus Ouest ESABAGAP UMR 0980 INRAE Agrocampus Ouest ESABAGAP UMR 0980 INRAE Agrocampus Ouest ESAZone Atelier Armorique (ZAAr)'],['http://www.osuris.fr/geonetwork/srv/fre/resources.getuuid=1d363a6b-9349-44ee-826b-e5d5b2c1994d&fname=&access=public'],[],[],[],[],à déterminer
624,oai:search-data.ubfc.fr:FR-18008901306731-2017-10-17-02, Zone atelier arc jurassien,"Pollen analysis - Oyonnax (F-01), Lac Genin",2017-10-17,"['Richard, Hervé']",['Laboratoire Chrono-environnement (UMR 6249)'],[],[],[],[],[],à déterminer
625,4aefc475-7b35-4790-9943-445ff5b2db8e, Zone atelier bassin du Rhône,"Photothèque de l'ouvrage ""Le tour des lacs alpins naturels en 80 questions (2015)",2016-05-19T17:58:58,['Anne CLEMENS'],['ZABR'],['http://www.graie.org/zabr/index.htm'],[],[],[],[],à déterminer
626,0c17cec1-4c95-4341-ae93-b989f39c520c, Zone atelier bassin du Rhône,Structures verticales des communautés en relation avec les flux de contaminants,2016-12-23T10:00:30,['Pierre MARMONIER'],['UMR 5023 - LEHNA'],['http://www.theses.fr/2003LYO10181'],[],[],[],[],à déterminer
627,80ce654b-46ec-4450-87e2-1c097b89f3b0, Zone Atelier Seine,,2020-01-28T14:45:33,['Laurence LESTEL'],['Sorbonne Université - Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
628,437a6a0c-64db-42be-80bb-1f61d07fb5b7, Zone atelier Armorique,"Occupation du sol (Pleine-Fougères, zone D, 1978) - Zone Atelier Armorique ZAAr",2018-06-14T15:22:39,['Jean Nabucet'],['LETG-Rennes CostelLETG-RENNES UMR 6554 CNRS Université de Rennes 2'],['https://www.osuris.fr/geoserver/ecobio/wmsservice=WMS&version=1.1.0&request=GetMap&layers=ecobio:Ocsol_1978_zoneD&styles=&bbox=361964.1054115216840180.624399223366858.483580029576846311.264446233&width=408&height=512&srs=EPSG:2154&format=application/openlayers'],[],[],[],[],à déterminer
629,8bbc453a-999f-45c1-b14d-7a382812324d, Zone atelier Armorique,"Occupation du sol (Pleine-Fougères, zone C, 1952) - Zone Atelier Armorique ZAAr",2018-06-14T15:21:12,['Jean Nabucet'],['LETG-RENNES UMR 6554 CNRS Université de Rennes 2'],['https://www.osuris.fr/geoserver/ecobio/wmsservice=WMS&version=1.1.0&request=GetMap&layers=ecobio:Ocsol_1952_zoneC&styles=&bbox=359261.650494827136833347.726158319363414.66280298836838282.970603512&width=430&height=512&srs=EPSG:2154&format=application/openlayers'],[],[],[],[],à déterminer
630,d6e41533-8fe3-489a-8dad-19ba73a5ec47, Zone atelier Armorique,"Résaux hydrographiques (baie du Mont Saint-Michel, Marais du Couesnon, 2008) - Zone Atelier Armorique ZAAr",2018-07-09T15:36:26,['Cendrine Mony'],['ECOBIO UMR 6553 CNRS Université de Rennes 1'],['https://www.osuris.fr/geoserver/ecobio/wms'],[],[],[],[],à déterminer
631,41236c28-1a92-459e-b3f8-ad69be018c71, Zone Atelier Seine,,2020-02-04T08:20:14,['Laurence LESTEL'],['Sorbonne Université - Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
632,FR-130005454-201809241230-1978_Orthophoto_LIVE_0m3_EMS_CC48, Zone atelier environnementale urbaine,DONNEE : 1978 – Orthophotographie panchromatique – Eurométropole de Strasbourg,,"['POTEREK Quentin', 'POMPIER Olivier', 'PONTON Julien']","['Laboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRAZone Atelier Environnementale UrbaineLaboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRALaboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRALaboratoire Image Ville Environnement - UMR 7362, CNRS-UNISTRA']",['https://www.etalab.gouv.fr/wp-content/uploads/2014/05/Licence_Ouverte.pdf'],[],[],[],[],à déterminer
633,d8b18c6c-e2a3-4571-b62a-e7e84e5a5b95, Zone atelier bassin du Rhône,Monitoring Isère en aval de Grenoble (Pont de Veurey) 2011-2012,2016-07-11T18:18:59,['Julien NEMERY'],['LTHE INPG'],['https://tel.archives-ouvertes.fr/tel-01230592/document'],[],[],[],[],à déterminer
634,bdec305c-217d-4051-9686-60e9f88d2db0, Zone atelier Armorique,"Occupation du sol (Pleine-Fougères, 1974) - Zone Atelier Armorique ZAAr",2018-06-11T15:28:53,"['Alcala-Jimenez Tamara', 'Brabant Charlotte', 'Rantier Yann']",['ECOBIO UMR 6553 CNRS Université de Rennes 1ECOBIO UMR 6553 CNRS Université de Rennes 1ECOBIO UMR 6553 CNRS Université de Rennes 1'],['https://www.osuris.fr/geoserver/wfsservice=WFS&version=2.0.0&request=GetFeature&typeName=costel:Vegetation_Layon&outputFormat=SHAPE-ZIP'],[],[],[],[],à déterminer
635,ed473484-ce9f-4a5a-8972-9d6252649d9c, Zone atelier bassin du Rhône,Instructions de la police de l'eau dans le département des Hautes-Alpes,2012-09-11T12:27:21,[],[],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
636,48f96fd4-f9f3-4b3e-a2ea-b208ee2677ff, Zone atelier bassin du Rhône,Carte du Haut-Rhône : frontière entre le royaume de France et le duché de Savoie (1831),2024-03-26T19:43:25.051813Z,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['https://ohm-vallee-du-rhone.fr/', 'https://websig.ens-lyon.fr:3344/webappbuilder/apps/75/', 'https://observatoire-sediments-rhone.fr/']",[],[],[],[],à déterminer
637,5b724ac6-8e1c-4ce1-ab24-36ca5db42c48, Zone atelier bassin du Rhône,Fascicule Armand des pentes du Rhône en 1910,2016-10-27T11:25:47,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://www.graie.org/osr/', 'http://www.graie.org/osr/IMG/pdf/Rapport_de_synthese.pdf', 'http://www.graie.org/osr/IMG/pdf/Atlas_synthese.pdf']",[],[],[],[],à déterminer
638,ce83cb94-288e-465b-9930-09a44603fcf5, Zone atelier Armorique,"Image SPOT (Rennes / Pleine-Fougères, 23/06/2018) - Zone Atelier Armorique ZAAr",2018-07-03T16:21:39,['Thomas Houet'],['LETG-RENNES UMR 6554 CNRS Université de Rennes 2'],['https://bretagne.kalideos.fr/drupal/fr/mapshup_page'],[],[],[],[],à déterminer
639,22c22713-3682-4348-ba28-9fecdcfd743c, Zone atelier Pyrénées Garonne,Carte d'occupation des sols des Coteaux de Gascogne de 2009,2017-10-26T15:18:42Z,['Sylvie  LADET'],['INRA'],['http://farmland-biodiversity.org/index.php/fr/'],[],[],[],[],à déterminer
640,4a7d863c-f3ce-4806-ac7c-77f1db57cec3, Zone atelier Brest Iroise,"Archipel de Molène (Finistère), Topographie de l’île de Quéménès - Fusion des données LITTO3D® et DGPS, mai 2009",2019-02-14T16:16:45,['Pierre Stéphan'],['UMR6554 LETG CNRS'],"['https://cat.indores.fr/geonetwork/srv/api/records/4a7d863c-f3ce-4806-ac7c-77f1db57cec3/attachments/BORNE_IGN_2904002.pdf', 'https://cat.indores.fr/geonetwork/srv/api/records/4a7d863c-f3ce-4806-ac7c-77f1db57cec3/attachments/SEMIS_KEMENEZ_2009_05_L93.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/4a7d863c-f3ce-4806-ac7c-77f1db57cec3/attachments/MNT_KEMENEZ_2009_05_L93.tif', 'https://cat.indores.fr/geonetwork/srv/api/records/4a7d863c-f3ce-4806-ac7c-77f1db57cec3/attachments/LR_KEMENEZ_2009_05_L93.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/4a7d863c-f3ce-4806-ac7c-77f1db57cec3/attachments/MNT_KEMENEZ_2009_05_L93.zip', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wcs', 'https://cat.indores.fr/geonetwork/srv/api/records/4a7d863c-f3ce-4806-ac7c-77f1db57cec3/attachments/RAPPORT_KEMENEZ_2009_05.pdf']",[],[],[],[],à déterminer
641,2bdc76ee-2ecf-4f01-b5f6-bbec79ae0288, Zone atelier bassin du Rhône,Points de sondage terrain et calculés sur les marges du RCC de Péage-de-Roussillon (2005-2014),2016-11-22T14:34:42,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://www.graie.org/osr/', 'http://www.graie.org/osr/IMG/pdf/rapport_final_osr3_revision210715_drm_vf.pdf']",[],[],[],[],à déterminer
642,a5c811a9-f857-465b-a1c2-5cec214effeb, Zone atelier bassin du Rhône,Projection-débat sur les savoirs scientifiques et citoyens autour de la qualité des eaux du Rhône (2016),2023-08-17T14:19:18.169Z,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://ohm-vr.org', 'http://ohm-vr.org/ftp/Fiche_de_synthese/APR_2016/28_WEB_fichetype_OHMVR_2017CARPIRHON.pdf']",[],[],[],[],à déterminer
643,618b46ca-2a42-42a7-bccc-eda3f4de39ab, Zone atelier Armorique,"Relevés de coccinelles LANDSCAPHID (sud Ille et Vilaine, 2012) - Zone Atelier Armorique ZAAr",2021-03-26T11:51:06,"['Jacques Baudry', 'Stéphanie Aviron', 'Audrey Alignier']",['BAGAP UMR 0980 INRAE Agrocampus Ouest ESABAGAP UMR 0980 INRAE Agrocampus Ouest ESABAGAP UMR 0980 INRAE Agrocampus Ouest ESAZone Atelier Armorique (ZAAr)'],['https://www.osuris.fr/geoserver/zaar/wms'],[],[],[],[],à déterminer
644,dd65b773-c40b-4e97-b453-c3dc47bd590f, Zone Atelier Seine,,2020-01-28T12:52:49,['Laurence LESTEL'],['Sorbonne Université - Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
645,d052079c-5270-4150-89d2-0d26f42af717, Zone atelier bassin du Rhône,Suivi du déplacement de galets RFID sur l'Ain à Gévrieux (2008-2013),2016-10-19T17:22:24,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://www.graie.org/zabr/', 'http://www.graie.org/zabr/zabrdoc/actualites/Ain_actes_avril14.pdf']",[],[],[],[],à déterminer
646,2a88dd8b-6f99-44f1-a0fd-b962be0ecccf, Zone atelier Armorique,"Relevés de carabes en cultures SEBIOPAG (sud Ille et Vilaine, 2014 - ...) - Zone Atelier Armorique ZAAr",2021-03-26T10:58:49Z,"['Stephanie Aviron', 'Audrey Alignier']",['BAGAP UMR 0980 INRAE Agrocampus Ouest ESABAGAP UMR 0980 INRAE Agrocampus Ouest ESAZone Atelier Armorique (ZAAr)'],['https://www.osuris.fr/geoserver/ecobio/wms'],[],[],[],[],à déterminer
647,f953b614-d036-4ee5-a89b-0634ac57c212, Zone atelier Brest Iroise,MNT de l’anse du Pédel en 2013,2019-02-07T16:34:17Z,"['Pierre, Stéphan']",['UMR6554 LETG CNRS'],"['https://cat.indores.fr/geonetwork/srv/api/records/f953b614-d036-4ee5-a89b-0634ac57c212/attachments/PED_2013_02_11.tif', 'https://cat.indores.fr/geonetwork/srv/api/records/f953b614-d036-4ee5-a89b-0634ac57c212/attachments/PED_2013_02_11.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f953b614-d036-4ee5-a89b-0634ac57c212/attachments/LR__pedel_26_02_13.txt', 'https://cat.indores.fr/geonetwork/srv/api/records/f953b614-d036-4ee5-a89b-0634ac57c212/attachments/Erreurs_mesures_Pedel.pdf', 'https://cat.indores.fr/geonetwork/srv/api/records/f953b614-d036-4ee5-a89b-0634ac57c212/attachments/MNT_PEDEL_2013_02_L93.zip', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wcs']",[],[],[],[],à déterminer
648,86168371-d1f9-4620-840e-20e49196dc0f, Zone atelier Armorique,"Image SPOT (Tri-stéréoscopique) (Rennes / Pleine-Fougères, 07/07/2017) - Zone Atelier Armorique ZAAr",2018-07-03T16:40:48,['HOUET'],['LETG'],['https://bretagne.kalideos.fr/drupal/fr/mapshup_page'],[],[],[],[],à déterminer
649,oai:search-data.ubfc.fr:FR-18008901306731-2017-02-08-03, Zone atelier arc jurassien,"Pollen analysis - Montperreux (St Point) (F-25), Lac de Saint Point (SP05)",2017-02-08,"['Gauthier, Emilie', 'Murgia, Laurie', 'Richard, Hervé']",['Laboratoire Chrono-environnement (UMR 6249)'],['http://pufc.univ-fcomte.fr/download/pufc/document/sommaire/sommaire-melanges.pdfCollection: PollenChrono'],[],[],[],[],à déterminer
650,082b8bc5-b569-4b17-ab1d-eb6524520966, Zone atelier bassin du Rhône,Tracages sur le bassin versant de la Cèze aval dans ses gorges karstiques depuis 2013,2019-08-21T12:05:58,['Didier GRAILLOT'],['Mines Saint-Etienne - Centre SPIN - GSE'],"['https://cat.indores.fr/geonetwork/srv/api/records/082b8bc5-b569-4b17-ab1d-eb6524520966/attachments/2015-49-Radonceze-Rapport.pdf', 'https://cat.indores.fr/geonetwork/srv/api/records/082b8bc5-b569-4b17-ab1d-eb6524520966/attachments/Rapport_ZABR_Cèze_2015-2016_phase3_v3_final.pdf', 'https://tel.archives-ouvertes.fr/tel-01690380']",[],[],[],[],à déterminer
651,cf2c0457-c0b5-47dd-84fa-5fd88d86d555, Zone atelier bassin du Rhône,"Bilan sédimentaire holocène de la région valdainaise (Roubion-Jabron, Drôme)",2023-01-30T17:57:01,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://ohm-vr.org/', 'http://journals.sagepub.com/doi/abs/10.1177/0959683614540946', 'http://www.sciencedirect.com/science/article/pii/S2213305415300035', 'http://ohm-vr.org/ftp/Fiche_de_synthese/APR_2012/8_fiche_Berger_Notebaert.pdf']",[],[],[],[],à déterminer
652,7ba2492b-8777-4c3e-a405-d89e4bb1dd67, Zone atelier bassin du Rhône,Secteurs de référence de l'Observatoire des Sédiments du Rhône,2016-10-26T08:55:43,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],['http://www.graie.org/osr/'],[],[],[],[],à déterminer
653,b1a72efc-c39e-4bab-916d-f654c969d24f, Zone atelier Pyrénées Garonne,Diversité des pratiques agricoles et des insectes auxiliaires (carabes) en Ille et Vilaine sud,2017-10-26T15:18:41Z,['Aviron Stéphanie'],['INRA SAD-Paysage'],['http://'],[],[],[],[],à déterminer
654,15171bfb-1318-43ca-b8e0-feb2a0b6d681, Zone atelier Armorique,"Image SPOT 4 (Baie du Mont Saint-Michel, 03/07/2001) - Zone Atelier Armorique ZAAr",2018-06-13T16:57:36,"[""Rémi N'guyen Van""]",['LETG-RENNES UMR 6554 CNRS Université de Rennes 2'],"['http://sirius.spotimage.com', 'https://www.osuris.fr/geoserver/costel/wms']",[],[],[],[],à déterminer
655,26f6307c-cc36-47b5-aa73-2faebaf6d6b9, Zone atelier Brest Iroise,"Trait de côte - Sillon nord d'Arun, Rosnoën (Finistère)",2019-03-06T09:56:32Z,['Pierre Stephan'],['UMR6554 LETG CNRS'],"['https://portail.indigeo.fr/geoserver/LETG-BREST/wms', 'https://portail.indigeo.fr/geoserver/LETG-BREST/wms']",[],[],[],[],à déterminer
656,b841be43-9302-4286-9f0c-c27d7613032c, Zone atelier bassin du Rhône,Réseau hydrométrique de Franche-Comté,2012-08-07T16:23:48,[],['D.I.R.E.N. de Franche-Comté'],['http://www.rdbrmc.com/RESEAUX/presentation/main/index.php'],[],[],[],[],à déterminer
657,6c48e2b8-70d1-4964-8b9f-5b24dc95b173, Zone atelier bassin du Rhône,Suivi du déplacement de galets RFID sur l'Ain à Varambon (2005-2012),2019-07-26T11:47:53,['Fanny Arnaud'],['UMR 5600 EVS - ENS de Lyon'],"['http://www.graie.org/zabr/', 'http://www.graie.org/zabr/zabrdoc/Prg_Rech/B15/Rapport-B15-2012.pdf']",[],[],[],[],à déterminer
658,737bdab1-feb3-4c76-8408-769e457a7b75, Zone Atelier Seine,,2020-01-29T09:03:55,['Laurence LESTEL'],['Sorbonne Université - Metis'],['https://georchestra.archiseine.metis.upmc.fr/geoserver/wms'],[],[],[],[],à déterminer
