,Store,Entrepot,Ids,Titre et auteurs,Uri,Type,Type de document,Date de production
72,HAL, Zone atelier Plaine et Val de Sèvre,4503925,"Elsa Berthet, Vincent Bretagnolle, Armand Hatchuel, Benoit Weil, Pascal Le Masson, et al.. Initiating a dialog between design sciences and ecology to unveil the conditions of social-ecological systems’ resilience. Initiating a dialog between design sciences and ecology to unveil the conditions of social-ecological systems’ resilience, ICED conference-Design theory, generativity in artificial systems, generativity in bio-ecosystems, Aug 2021, Gothenburg, Sweden. ⟨hal-04503925⟩",https://hal.inrae.fr/hal-04503925v1,notice,COMM,2021
73,HAL, Zone atelier Plaine et Val de Sèvre,4503920,"Elsa Berthet, Sabrina Gaba. Changement des pratiques agricoles dans le contexte de la transition agro-écologique. Printemps de l'interdisciplinarité ""Sapiens interdisciplinaris : engagé.e.s pour l'avenir"", Jun 2022, Paris, France. ⟨hal-04503920⟩",https://hal.inrae.fr/hal-04503920v1,notice,COMM,2022
74,HAL, Zone atelier Plaine et Val de Sèvre,4498333,"Peter M Vaughan, Jeremy P Bird, Vincent Bretagnolle, Hadoram Shirihai, Alan J D Tennyson, et al.. A review of records and research actions for the poorly known Vanuatu Petrel Pterodroma [cervicalis] occulta. Bird Conservation International, 2024, 34 (e9), ⟨10.1017/s0959270923000382⟩. ⟨hal-04498333⟩",https://hal.science/hal-04498333v1,file,ART,2024
75,HAL,Zone atelier territoires uranifères,4488192,"Laurent Royer, Luca Terray, Maxime Rubéo-Lisa, Julien Sudre, Pierre-Jean Gauthier, et al.. Lessons Learnt from Monitoring the Etna Volcano Using an IoT Sensor Network through a Period of Intense Eruptive Activity. Sensors, 2024, 24 (5), pp.1577. ⟨10.3390/s24051577⟩. ⟨hal-04488192⟩",https://hal.science/hal-04488192v1,file,ART,2024
76,HAL, Zone atelier Plaine et Val de Sèvre,4474667,"Céline Décuq, Marjolaine Bourdat-Deschamps, Pierre Benoit, Colette Bertrand, Rachid Benabdallah, et al.. A multiresidue analytical method on air and rainwater for assessing pesticide atmospheric contamination in untreated areas. Science of the Total Environment, 2022, 823, pp.article numéro 153582. ⟨10.1016/j.scitotenv.2022.153582⟩. ⟨hal-03562863⟩",https://hal.science/hal-03562863v1,file,ART,2022
77,HAL, Zone atelier Plaine et Val de Sèvre,4472885,"Elva Fuentes, Jérôme Moreau, Maria Teixeira, Vincent Bretagnolle, Karine Monceau. Effects of conventional vs. organic farming practices on raptor nestling health: Neither black nor white. Agriculture, Ecosystems & Environment, 2023, 358, pp.108719. ⟨10.1016/j.agee.2023.108719⟩. ⟨hal-04192120⟩",https://hal.science/hal-04192120v1,file,ART,2023
78,HAL, Zone atelier Loire,4466607,"Muriel Deparis, Nicolas Legay, Francis Isselin-Nondedeu, Sébastien Bonthoux. How managers and city dwellers relate to spontaneous vegetation in cities: Towards an integrative approach. 2024. ⟨hal-04330511⟩",https://hal.science/hal-04330511v1,file,UNDEFINED,2024
79,HAL, Zone atelier Plaine et Val de Sèvre,4445913,"Marina Querejeta, Marie-Caroline Lefort, Vincent Bretagnolle, Stéphane Boyer. Metabarcoding fecal samples to investigate spatiotemporal variation in the diet of the endangered Westland Petrel (Procellaria westlandica). Avian Conservation and Ecology, 2023, 18 (1), pp.art17. ⟨10.5751/ace-02410-180117⟩. ⟨hal-04445913⟩",https://hal.science/hal-04445913v1,file,ART,2023
80,HAL, Zone atelier Armorique,4429838,"Valentin Cabon, Hervé Quénol, Vincent Dubreuil, Aurélien Ridel, Benjamin Bergerot. Urban Heat Island and Reduced Habitat Complexity Explain Spider Community Composition by Excluding Large and Heat-Sensitive Species. Land, 2024, Land, 13 (1), pp.83. ⟨10.3390/land13010083⟩. ⟨hal-04429838⟩",https://hal.science/hal-04429838v1,file,ART,2024
81,HAL, Zone atelier Armorique,4417500,"Sébastien Boinot, Audrey Alignier, Jonathan Storkey. Landscape perspectives for agroecological weed management. A review. Agronomy for Sustainable Development, 2024, 44 (1), pp.7. ⟨10.1007/s13593-023-00941-5⟩. ⟨hal-04417500⟩",https://hal.inrae.fr/hal-04417500v1,file,ART,2024
82,HAL, Zone atelier Loire,4414749,"Nathalie Korboulewsky, Philippe Balandier, Yves Boscardin, Olivier Chaintreuil, Camille Couteau, et al.. Long-term experimental site in temperate oak-pin forest. Les 20 ans de la Zone Atelier Loire, Oct 2022, Orléans (Museum d'Orléans pour la Biodiversité et l'Environnement, MOBE), France. ⟨hal-04414749⟩",https://hal.inrae.fr/hal-04414749v1,annex,POSTER,2022
83,HAL, Zone atelier Plaine et Val de Sèvre,4411491,"Fabian A Boetzl, Douglas Sponsler, Matthias Albrecht, Péter Batáry, Klaus Birkhofer, et al.. Distance functions of carabids in crop fields depend on functional traits, crop type and adjacent habitat: a synthesis. Proceedings of the Royal Society B: Biological Sciences, 2024, 291 (2014), ⟨10.1098/rspb.2023.2383⟩. ⟨hal-04411491⟩",https://hal.inrae.fr/hal-04411491v1,file,ART,2024
84,HAL, Zone atelier environnementale urbaine,4384595,"Sandrine Glatron, Florian Franck-Neumann, Apolline Auclerc, Francois Bernier, Josefa Bleu, et al.. Sciences Ouvertes à Strasbourg : à la découverte des SOLs Urbains Vivants. Journée de restitution du programme ""sciences participatives en situation d'interdisciplinarité"", Jan 2023, Paris, France. ⟨hal-04384595⟩",https://hal.science/hal-04384595v1,file,POSTER,2023
85,HAL, Zone atelier Loire,4380972,"Isabelle Charpentier, Hossam Elouati, Hugo Kehletter, Daniil Kudriashov, Hélène Blanchoud, et al.. Exp’Eau, a hybrid serious game to explore pathways towards better water quality in rural catchments. Colloque du 20ème anniversaire de la Zone Atelier Loire, Orléans, France, octobre 2022, Oct 2022, Orléans, France. ⟨hal-04380972⟩",https://hal.science/hal-04380972v1,notice,COMM,2022
86,HAL, Zone atelier Loire,4380966,"Isabelle Charpentier. Modélisation chrono-systémique de la Ligne Maginot Aquatique, mais pas seulement. Colloque du 20ème anniversaire de la Zone Atelier Loire, Orléans, France, octobre 2022, Oct 2022, Orléans, France. ⟨hal-04380966⟩",https://hal.science/hal-04380966v1,notice,COMM,2022
87,HAL, Zone atelier Brest Iroise,4380385,"Pierre Stéphan, Adélie Pomade. La Zone Atelier Brest-Iroise, étude des trajectoires d’un socio-écosystème à l’interface Terre-Mer. Journées interdisciplinaires du GIS d’Histoire et Sciences de la mer, GIS d’Histoire et Sciences de la mer, May 2023, Plouzane, France. ⟨hal-04380385⟩",https://hal.science/hal-04380385v1,annex,COMM,2023
88,HAL, Zone atelier environnementale urbaine,4379565,"Agnès Saulnier, Josefa Bleu, Anne Boos, Maurice Millet, Sandrine Zahn, et al.. Inter-annual variation of physiological traits between urban and forest great tits. Comparative Biochemistry and Physiology - Part A: Molecular and Integrative Physiology, 2023, 279, pp.111385. ⟨10.1016/j.cbpa.2023.111385⟩. ⟨hal-04379565⟩",https://hal.science/hal-04379565v1,file,ART,2023
89,HAL, Zone atelier Plaine et Val de Sèvre,4379003,"Thomas Perrot, Adrien Rusch, Sabrina Gaba, Vincent Bretagnolle. Both long-term grasslands and crop diversity are needed to limit pest and weed infestations in agricultural landscapes. Proceedings of the National Academy of Sciences of the United States of America, 2023, 120 (49), pp.e2300861120. ⟨10.1073/pnas.2300861120⟩. ⟨hal-04353379⟩",https://hal.science/hal-04353379v1,file,ART,2023
90,HAL, Zone Atelier Seine,4378879,"Nicolas Flipo, Nicolas Gallois, Baptiste Labarthe, Fulvia Baratelli, Pascal Viennot, et al.. Pluri-annual water budget on the Seine basin : past, current and future trends. Flipo N.; Labadie P.; Lestel L. The Seine River Basin, Springer, 2020, Handbook of environmental chemistry, ⟨10.1007/698_2019_392⟩. ⟨hal-02404881⟩",https://minesparis-psl.hal.science/hal-02404881v1,file,COUV,2020
91,HAL, Zone atelier Plaine et Val de Sèvre,4376136,"Clélia Sirami, Nicolas Gross, Aliette Bosem Baillod, Colette Bertrand, Romain Carrié, et al.. Increasing crop heterogeneity enhances multitrophic diversity across agricultural regions. Proceedings of the National Academy of Sciences of the United States of America, 2019, 116 (33), pp.16442-16447. ⟨10.1073/pnas.1906419116⟩. ⟨hal-02265052⟩",https://hal.science/hal-02265052v1,file,ART,2019
92,HAL, Zone atelier Armorique,4370496,"Isabelle Charpentier, Olivier Barreteau, Hélène Blanchoud, Mélanie Raimonet, Mathieu Bonnefond, et al.. Exp'Eau, a serious game for exploring pathways to improve water quality in agricultural catchments. 54th edition of the International Simulation and Gaming Conference, Jul 2023, La Rochelle, France, France. ⟨hal-04056256v2⟩",https://hal.science/hal-04056256v2,file,COMM,2023
93,HAL, Zone atelier environnementale urbaine,4370379,"Isabelle Charpentier, Lise Pinault. Human-river interactions on a timeline: monitoring the Rohrschollen Island (Rhine River) trajectory. ISRIVERS 2022, Jul 2022, Lyon, France. ⟨hal-04370379⟩",https://hal.science/hal-04370379v1,file,COMM,2022
94,HAL, Zone atelier environnementale urbaine,4366591,"Isabelle Charpentier. From rasters to social ecological gradients over a research network. 5th Euro-Mediterranean Conference for Environmental Integration, Oct 2023, Cosenza - Italie, Italy. ⟨hal-04366591⟩",https://hal.science/hal-04366591v1,file,COMM,2023
95,HAL, Zone atelier Plaine et Val de Sèvre,4353307,"Yohann Graux, Marina Querejeta, Sabrina Gaba, Vincent Bretagnolle, Stéphane Boyer. A comparison of live versus kill pitfall traps to assess the diet of carabids through a metabarcoding approach. Entomologia Experimentalis et Applicata, 2024, 172 (3), pp.249-260. ⟨10.1111/eea.13396⟩. ⟨hal-04353307⟩",https://hal.science/hal-04353307v1,file,ART,2024
96,HAL, Zone atelier Armorique,4350233,"Roberta Rigo, Thomas Houet. Do Land Use and Land Cover Scenarios Support More Integrated Land Use Management?. Land, 2023, 12 (7), pp.1414. ⟨10.3390/land12071414⟩. ⟨hal-04350038⟩",https://hal.science/hal-04350038v1,file,ART,2023
97,HAL, Zone atelier Armorique,4337757,"Cécile Le Lann, Sacha Roudine, Christelle Buchard, Romuald Cloteau, Franck Duval, et al.. Le contrôle biologique par conservation peut-il limiter l'incidence d'une maladie virale, la JNO, transmise par les pucerons aux céréales cultivées ?. Innovations Agronomiques, 2023, 89, pp.57-67. ⟨10.17180/ciag-2023-vol89-art05⟩. ⟨hal-04337757⟩",https://hal.inrae.fr/hal-04337757v1,file,ART,2023
98,HAL, Zone Atelier Argonne,4336873,"Philippe Hamman. Les perceptions des tiques en Argonne. Communication au Comité de pilotage scientifique de la Zone Atelier Argonne du CNRS, Les Islettes, Nov 2023, Les Islettes, France. ⟨hal-04336873⟩",https://hal.science/hal-04336873v1,notice,COMM,2023
99,HAL, Zone atelier Armorique,4335196,"Rémi Gerber, Christophe Piscart, Jean-Marc Roussel, Romain Georges, Thomas Houet, et al.. Landscape models can predict the distribution of aquatic insects across agricultural areas. Landscape Ecology, 2023, 38, pp.2917-2929. ⟨10.1007/s10980-023-01761-4⟩. ⟨hal-04196316⟩",https://hal.science/hal-04196316v1,file,ART,2023
100,HAL, Zone atelier Armorique,4334967,"Valentin Cabon, Sylvain Pincebourde, Hervé Colinet, Vincent Dubreuil, Romain Georges, et al.. Preferred temperature in the warmth of cities: Body size, sex and development stage matter more than urban climate in a ground-dwelling spider. Journal of Thermal Biology, 2023, 117, pp.103706. ⟨10.1016/j.jtherbio.2023.103706⟩. ⟨hal-04205641⟩",https://univ-rennes.hal.science/hal-04205641v1,file,ART,2023
101,HAL, Zone atelier Loire,4320096,"Frédéric Trément, Bertrand Dousteyssier, Béatrice Prat. Habitat et mise en valeur des marais à l’époque romaine. Aménagement et exploitation des zones humides depuis l'Antiquité. Approches comparées en Europe méditerranéenne et continentale, Frédéric Trément; Carlotta Franceschelli, Jun 2009, Clermont-Ferrand, France. ⟨hal-04320096⟩",https://hal.science/hal-04320096v1,notice,COMM,2009
102,HAL, Zone atelier Armorique,4309328,"Guillaume Fried, Isis Poinas, Laura Henckel, Audrey Alignier. Major field margin vegetation types in France and their relationships with climate, agricultural landscapes and management intensity. Botany Letters, 2024, 171 (2), pp.235-252. ⟨10.1080/23818107.2023.2269243⟩. ⟨hal-04309328⟩",https://hal.inrae.fr/hal-04309328v1,notice,ART,2024
103,HAL, Zone atelier Armorique,4306446,"Léa Uroy. Effet de la connectivité et de sa dynamique temporelle sur la structuration taxonomique et fonctionnelle des communautés végétales. Sciences agricoles. Université de Rennes, 2020. Français. ⟨NNT : 2020REN1B030⟩. ⟨tel-04306446⟩",https://theses.hal.science/tel-04306446v1,file,THESE,2020
104,HAL, Zone atelier Loire,4301695,"Nina Richard, Sylvie Servain-Courant, Jean-Louis Yengué. Les « sites de référence », une expérience couplant analyse des paysages et de la biodiversité en Loire moyenne. Enjeux écologiques et sociétaux des hydrosystèmes 20 ans de recherche dans le bassin de la Loire, Oct 2022, Orléans (FR), France. . ⟨hal-04301695⟩",https://hal.science/hal-04301695v1,notice,POSTER,2022
105,HAL,Zone atelier territoires uranifères,4294393,"Lory-Anne Baker, Hélène Celle, Olivier Voldoire, Carlos Wetzel, Elisabeth Allain, et al.. Improvement of the knowledge of diatom ecology by coupling geochemistry, radioactivity and taxa inventory in thermo-mineral springs of a volcanic and upland area in south-central France, the Massif Central. Botany Letters, 2023, pp.1-17. ⟨10.1080/23818107.2023.2268203⟩. ⟨hal-04294393⟩",https://uca.hal.science/hal-04294393v1,notice,ART,2023
106,HAL,Zone atelier territoires uranifères,4292463,"Aude Beauger, Elisabeth Allain, Olivier Voldoire, Christelle Blavignac, Guillaume Caillon, et al.. Diatomées de la Réserve Naturelle Régionale des tourbières du Jolan et de la Gazelle : biodiversité et qualité de l'eau. 41ème Colloque des diatomistes de langue française, OFB; ADLAF, Sep 2023, Besançon, France. ⟨hal-04292463⟩",https://hal.science/hal-04292463v1,annex,COMM,2023
107,HAL, Zone atelier Alpes,4288366,"Marek Slovák, Andrea Melichárková, Eliška Gbúrová Štubňová, Jaromír Kučera, Terezie Mandáková, et al.. Pervasive Introgression During Rapid Diversification of the European Mountain Genus Soldanella (L.) (Primulaceae). Systematic Biology, 2023, 72 (3), pp.491-504. ⟨10.1093/sysbio/syac071⟩. ⟨hal-04288366⟩",https://hal.science/hal-04288366v1,file,ART,2023
108,HAL, Zone atelier Plaine et Val de Sèvre,4286825,"Maxime Ragué, Vincent Bretagnolle, Olivier Martin, Thomas Perrot, Jean-Luc Gautier, et al.. Pollination efficiency in farmland landscapes: exploring the relative roles of spillover, dilution and complementarity between habitats. Landscape Ecology, 2022, 37 (9), pp.2413-2433. ⟨10.1007/s10980-022-01482-0⟩. ⟨hal-03738600⟩",https://hal.science/hal-03738600v1,file,ART,2022
109,HAL, Zone atelier Armorique,4283015,"Rémi Gerber, Christophe Piscart, Jean-Marc Roussel, Benjamin Bergerot. Morphology-based classification of the flying capacities of aquatic insects: A first attempt. Current zoology, 2023, pp.zoad047. ⟨10.1093/cz/zoad047⟩. ⟨hal-04283015⟩",https://hal.science/hal-04283015v1,file,ART,2023
110,HAL, Zone atelier Alpes,4276243,"Kristina Likhacheva, Vincent Bretagnolle, Isabelle Arpin. An exploration of the influence of problem wickedness on project pluralism in sustainability science. Sustainability Science, 2023, 18 (5), pp.1-20. ⟨10.1007/s11625-023-01373-6⟩. ⟨hal-04276243⟩",https://hal.inrae.fr/hal-04276243v1,file,ART,2023
111,HAL, Zone atelier Plaine et Val de Sèvre,4276243,"Kristina Likhacheva, Vincent Bretagnolle, Isabelle Arpin. An exploration of the influence of problem wickedness on project pluralism in sustainability science. Sustainability Science, 2023, 18 (5), pp.1-20. ⟨10.1007/s11625-023-01373-6⟩. ⟨hal-04276243⟩",https://hal.inrae.fr/hal-04276243v1,file,ART,2023
112,HAL, Zone atelier Alpes,4255526,"Gilles André, Sébastien Lavergne, Christopher Carcaillet. Unsuspected prevalence of Pinus cembra in the high-elevation sky islands of the western Alps. Plant Ecology, 2023, 224 (10), pp.865-873. ⟨10.1007/s11258-023-01341-1⟩. ⟨hal-04255526⟩",https://hal.science/hal-04255526v1,file,ART,2023
113,HAL, Zone Atelier Seine,4244144,"Antoine Le Guernic, Mélissa Palos Ladeiro, Nicolas Boudaud, Julie Do Nascimento, Christophe Gantzer, et al.. First evidence of SARS-CoV-2 genome detection in zebra mussel (Dreissena polymorpha). Journal of Environmental Management, 2022, 301, pp.113866. ⟨10.1016/j.jenvman.2021.113866⟩. ⟨hal-03530239⟩",https://hal.univ-lorraine.fr/hal-03530239v1,file,ART,2022
114,HAL, Zone atelier Armorique,4236478,"Alexandrine Pannard, Stéphanie Massé, Stéphanie Llopis, Maria Leitao, Sara Morata, et al.. Rooted floating-leaf macrophytes structure the coexistence of different phytoplankton assemblages within a shallow lake. Hydrobiologia, 2023, 851 (4), pp.869 - 895. ⟨10.1007/s10750-023-05366-5⟩. ⟨hal-04236478⟩",https://hal.science/hal-04236478v1,file,ART,2023
